timestamp,domain,status,code,method,rtt_ms,details
00:09:06,hostland.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hr-dev.nopaper.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hutsharing.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,ibs.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,iconn.iconnection.pro [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,idp.yc.ziiot.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,ign.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,images-backup.readovka-team.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,images.apple.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,images.filims.do [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,impaya.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,inflow-admin.app1yc.obimobi.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,informuik.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,infowatch.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,infra.cluster.daymarket.uz [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,infra.moskvichmag.ru [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,infra.myoffice.group [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,infra.seven.tech [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,int.i-analytics.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,int.mastersapp.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,int.radist.online [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,internal.k8s.antiplagiat-team.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,internal.k8s.antiplagiat.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,invisibledoors-loft.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,invoiceholding.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,iqos-chat-api-porting-back.dev.cleverbots.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,iqos-cleangame.test.cleverbots.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,iqos-tg-miniapp.test.cleverbots.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,istok.org.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,itexpertiza24.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,itg.top [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,itmo.dev [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,itpub.su [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,job-reply.damir.space [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
